Gene stable ID,SRR3414631,SRR3414630,SRR3414636,SRR3414637,SRR3414635,SRR3414629
ENSMUSG00000064341,3270.3057125400214,4009.491148932087,3417.4757377679894,4247.303616859087,3379.5663142483636,3004.0206928596904
ENSMUSG00000064345,2302.4142103478575,2742.763542594433,1921.1057904489094,2147.3992462161905,1891.3831286378875,2024.4057287421076
ENSMUSG00000064351,4023.806393090849,4323.775413865881,3179.3311902248206,3620.5645635897226,3138.9346730353914,3520.2413538656933
ENSMUSG00000064354,3.6113214914311076,4.645255258142269,2.0622829523239363,3.6664337714091064,3.2685460119840912,2.396183635777491
ENSMUSG00000064356,0.8100271194244488,0.43414194599222355,0.9461750491069739,0.0,1.2219030794664119,1.5503916476279143
ENSMUSG00000064357,2.579380474402559,2.3328745156699777,1.6006127914059642,1.5108140367254417,2.4622245509394864,1.7587825249708424
ENSMUSG00000064358,1.470049216733259,1.2381085126444893,1.062986783564625,3.6082021055894966,1.108763905441744,0.803906780251511
ENSMUSG00000064360,0.15795917890793768,0.25397929405308756,0.18450867912460683,0.0,0.0,0.3628005815198462
ENSMUSG00000065947,0.37035023703415115,0.2977392399879101,0.21629902586567085,0.0,0.6284957562458148,0.6379652117604051
ENSMUSG00000064363,1130.5886360255536,1400.044719623615,1095.9489936450248,1350.033579977623,1100.8969615412288,1035.841767793094
ENSMUSG00000064367,1385.5698277785127,1676.1291761534644,1578.1357275222601,1811.1473750710395,1601.6880506240207,1339.1282909271024
ENSMUSG00000064368,1578.644338946429,1909.954690345302,1816.911817271635,2380.217515754985,1716.8109791088057,1386.8756117755247
ENSMUSG00000064370,3856.585652570914,4686.508371591188,3485.498895721299,4748.9822086290405,3406.296702404337,3500.9595902133606
ENSMUSG00000095041,17.65893596740914,17.154082652682455,24.206090672897425,24.386048896273355,25.385930736966323,17.368442289570933
ENSMUSG00000095019,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094303,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094915,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095666,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094836,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094722,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000096776,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000079800,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095250,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094741,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000079808,0.3465447950330097,0.23216758439520913,0.0,0.0,0.0,0.13265732538186156
ENSMUSG00000095787,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000096244,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000074720,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000096236,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095092,0.30116392901678224,0.24211762372643236,0.0,0.0,0.0,0.0
ENSMUSG00000094383,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000096680,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000096100,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000079192,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094337,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000096756,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095505,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095672,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000079794,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094474,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000079190,0.037388700600992066,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094799,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094791,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095570,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094514,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000096550,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000096728,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094172,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094887,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000091585,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095763,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095523,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095475,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094855,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000079222,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094874,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095500,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095450,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094728,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000062783,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000096808,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095634,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000100032,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000100535,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000099782,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000101157,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094575,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000101146,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000100902,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000100892,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000096898,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094739,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000101471,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095650,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000100240,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000102122,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000099856,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094729,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000100045,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000093950,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000100856,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000101766,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095785,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000093993,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000096666,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095302,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000096016,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000103919,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000093868,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000101667,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000093918,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094511,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000093987,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095948,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000096520,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000093927,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095148,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000096686,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000100939,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094081,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000100645,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000099861,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095324,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000101928,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000101053,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095032,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095242,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094838,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095172,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094294,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000093848,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000053211,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000069053,0.007437155370563687,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000056673,0.4342313186111617,0.4654610324813997,0.4246014006730502,0.46436540544833566,0.3907823811491203,0.434448361707762
ENSMUSG00000069049,3.225923670998197,3.713214063417359,3.683832994572252,4.455359761363803,3.5516837206149274,3.05820110991084
ENSMUSG00000068457,0.3017761545204586,0.41305876379371925,0.2874215752821145,0.3752720788325731,0.2853884394690842,0.3127923247300814
ENSMUSG00000069045,3.7596041541295238,4.979142092453185,4.402815552631519,5.1297391320226255,4.193226629830246,3.656285556854714
ENSMUSG00000069044,0.0,0.0,0.01591264114731914,0.0,0.0,0.0
ENSMUSG00000000103,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094881,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000069036,0.0,0.0,0.0,0.0540940156367576,0.0,0.0
ENSMUSG00000095573,0.0,0.0,0.0,0.0,0.0,0.0
